,timestamp,Date,open,close,high,low,BTC Market Cap,Cryto Market Cap,% Market Cap,hashrate,difficulty
66,1321574400,2011-11-17,2.291124685630655,2.051027142857143,2.38905,2.016897758620688,17137545.16289449,32916192,0.5206417912161434,7.76559939435,1192497.75009
67,1321660800,2011-11-18,2.088534476499776,2.1994325,2.2813866666666662,2.011061686682087,16791294.642770458,27789404,0.604233708746343,7.64704062497,1192497.75009
68,1321747200,2011-11-19,2.214096451612903,2.19987,2.444648767123288,2.169,17569622.53318134,26918247,0.6527030728702853,7.64704062496803,1192497.75008948
69,1321833600,2011-11-20,2.199387758054047,2.28936,2.4725025,2.066328333333333,17123803.568411585,26296957,0.6511705353745525,8.00271693311,1192497.75009
70,1321920000,2011-11-21,2.306369545454546,2.326955,2.397343333333333,2.173,17713277.58647156,25050580,0.7071004977318514,8.00271693311,1192497.75009
71,1322006400,2011-11-22,2.329529166666666,2.332055,2.37996,2.229836,17951023.705257963,28724177,0.6249447531693585,8.00271693310608,1192497.75008948
72,1322092800,2011-11-23,2.32832,2.427627826086956,2.520950697674418,2.18484,18304199.186992522,29396367,0.6226687531487317,6.63929108524,1192497.75009
73,1322179200,2011-11-24,2.4268273333333332,2.493312857142857,6.613690000000001,2.36,19059547.613887995,33105696,0.5757180762454894,7.70632000966,1192497.75009
74,1322265600,2011-11-25,2.485390714285714,2.47003,2.547086666666666,2.38,19183678.91340131,29049095,0.6603881777866508,7.70632000965771,1192497.75008948
75,1322352000,2011-11-26,2.4624228571428572,2.476975454545454,2.49,2.380333333333333,18991212.56753448,30655815,0.6194978853941571,6.75784985462,1192497.75009
76,1322524800,2011-11-28,2.548213999999999,2.7501949999999997,2.95053235948068,2.544334,21670270.040956043,29500195,0.734580569415085,7.35064370151966,1192497.75008948
77,1322611200,2011-11-29,2.745239999999999,2.944309999999999,3.06930829787234,2.7199999999999998,22128090.000667457,30198980,0.7327429602147972,7.91608649951,1090715.68005
78,1322697600,2011-11-30,2.990802916666666,3.068399583333333,3.2003775,2.9673414285714284,23672623.062590122,35258268,0.6714062943361291,10.0306575508,1090715.68005
79,1322784000,2011-12-01,3.04838625,3.110931538461538,3.133085,2.9130000000000003,24020557.48792385,37889243,0.6339677329505857,10.0306575507535,1090715.68005127
80,1322870400,2011-12-02,3.10658875,2.783709024390242,3.113233636363636,2.770428676470588,23447187.70153587,33714506,0.6954628877414331,8.13296558169,1090715.68005
81,1322956800,2011-12-03,2.794132857142856,2.8280966666666663,2.89515,2.576583787788545,21499636.723845012,33063548,0.6502519549276748,7.42810856461,1090715.68005
82,1323043200,2011-12-04,2.8009,2.85107,2.92948,2.7478333333333342,22351543.29719627,32964923,0.6780402095037888,7.42810856461203,1090715.68005127
83,1323129600,2011-12-05,2.893115833333333,3.03351,3.04778,2.81,23190351.628393073,32663134,0.7099855031789991,8.62094351659,1090715.68005
84,1323216000,2011-12-06,3.01537,2.973728571428571,3.123333333333333,2.78569,23317168.17072287,33125983,0.7038936224390041,7.97030627006,1090715.68005
85,1323302400,2011-12-07,2.94666,2.988714000000001,3.0696775,2.7640000000000002,23103885.372142266,36589439,0.6314359007292314,7.97030627005816,1090715.68005127
86,1323388800,2011-12-08,2.988994000000001,2.962285,3.03,2.8280000000000003,23334754.521949004,36580905,0.6378944020643832,8.18718535224,1090715.68005
87,1323475200,2011-12-09,2.972639259259258,3.05437625,3.112886724137931,2.8,23407160.863693688,34881689,0.6710443655321188,8.5125039755,1090715.68005
88,1323561600,2011-12-10,3.0507,3.25089125,3.371,2.987333333333333,25133184.088918902,35772026,0.7025932523061149,8.5125039755043,1090715.68005127
89,1323648000,2011-12-11,3.22844,3.145873,3.6,3.047078,25168163.53329336,36265278,0.6940016710555302,7.26544925298,1090715.68005
90,1323734400,2011-12-12,3.1994737499999992,3.2499000000000002,3.59,2.9699999999999998,25159026.739128068,38594241,0.6518855167828813,7.40682744479,1155038.33396
91,1323820800,2011-12-13,3.205819523809524,3.147667777777777,3.248028333333333,2.9983400000000002,24842260.88726192,39481464,0.629213265426579,7.40682744479193,1155038.33396364
92,1323907200,2011-12-14,3.129,3.2019916666666672,3.39,3.035,24916062.77213924,38475633,0.6475803210863156,7.06232384271,1155038.33396
93,1323993600,2011-12-15,3.194475,3.206595,3.3666666666666663,3.065566666666666,25076175.213425413,38261532,0.6553886868258546,7.11974110972,1155038.33396
94,1324080000,2011-12-16,3.2056,3.200023333333332,3.299155,3.140996666666666,25177528.943696994,38162111,0.6597519970448437,7.11974110972247,1155038.33396364
95,1324166400,2011-12-17,3.18173,3.192505,3.3112500000000002,3.144,25244196.389981806,40567550,0.6222755968743936,8.44033825104,1155038.33396
96,1324252800,2011-12-18,3.193336666666666,3.5238750000000003,3.608217901552293,3.172,26588706.97005306,38889294,0.6837024855749004,8.6700073191,1155038.33396
97,1324339200,2011-12-19,3.5202,3.981072424242424,4.481597230769233,3.4864,31442184.354448475,42695374,0.7364307045172733,8.67000731909753,1155038.33396364
98,1324425600,2011-12-20,3.939517142857143,3.8821,4.03,3.81072941860486,31238908.72915677,50431305,0.619434867472828,8.89967638715,1155038.33396
99,1324512000,2011-12-21,3.879133333333333,3.908236249999999,3.96842,3.63180714048898,30679057.56175994,46335664,0.6621046276958488,7.92358284792,1155038.33396
100,1324598400,2011-12-22,3.8900425,3.94678,4.01816,3.7720000000000002,31015557.2143481,46246547,0.6706567133400921,7.92358284791695,1155038.33396364
101,1324684800,2011-12-23,3.929415,3.94,4.215,3.805,31109743.09950464,46801062,0.6647230163175494,7.57907924583,1155038.33396
102,1324771200,2011-12-24,3.94,4.225,4.340889523809524,3.85,32675094.018782835,48097682,0.6793486226380481,9.99060446042,1155038.33396
103,1324857600,2011-12-25,4.223533333333333,4.011599411764705,4.33,3.911657142857143,32190625.899583817,47355577,0.6797641996756542,9.99060446041702,1155038.33396364
104,1324944000,2011-12-26,4.011919614020774,4.107745,4.15935,3.811,31931968.45642815,48020995,0.6649584927681768,9.16800488128,1159929.49722
105,1325030400,2011-12-27,4.069985,4.183901479291041,4.247413863636364,4.010199999999998,32906161.794089798,48013229,0.6853561503661793,8.64906120876,1159929.49722
106,1325116800,2011-12-28,4.2,4.166566666666666,4.3127253846153835,4.09,33560291.920956574,47688286,0.7037428839643466,8.64906120875774,1159929.49722438
107,1325203200,2011-12-29,4.166,4.247842857142857,4.7117,4.01,33473517.17617376,49906346,0.6707266682312057,7.38053223147,1159929.49722
108,1325289600,2011-12-30,4.248200000000001,4.721629090909091,4.891449651180271,4.156763333333333,35609668.79462916,46690159,0.762680392556152,9.2833256974,1159929.49722
109,1325376000,2011-12-31,4.7092175,5.27839909090909,5.46102894736842,4.54725,39491699.48456344,50818929,0.7771060953402509,9.28332569739997,1159929.49722438
110,1325462400,2012-01-01,5.246814500000001,5.21678,5.456697142857144,5.071012040816328,42334466.25220148,55451495,0.7634504038565865,8.76438202487,1159929.49722
111,1325548800,2012-01-02,5.200386666666668,4.883427777777778,5.281045714285715,4.718918787878789,40286216.19106911,55451495,0.7265127151408471,9.34098610546,1159929.49722
112,1325635200,2012-01-03,4.89289,5.58749,5.6108157692307685,4.7829553846153825,41096725.91520608,58667682,0.7005002501241839,9.34098610545835,1159929.49722438
113,1325721600,2012-01-04,5.586318666666667,6.982924814814817,7.121757435897439,5.586318666666667,49450370.127897985,59554906,0.8303324352136159,8.47607998458,1159929.49722
114,1325808000,2012-01-05,7.004737293166393,6.696863333333334,7.190459696969698,6.190402389956428,54740518.55447528,73750488,0.7422394080222937,9.80226936993,1159929.49722
115,1325894400,2012-01-06,6.678904166666666,6.811656666666668,6.973416615384616,6.296060714285713,53698832.220012546,66541794,0.8069940557961595,9.80226936992543,1159929.49722438
116,1325980800,2012-01-07,6.7544425000000015,7.13009076923077,7.188884615384613,6.534047346685207,56394895.457205564,75414033,0.74780373378527,9.2833256974,1159929.49722
117,1326067200,2012-01-08,7.032938181818181,6.316294999999997,7.11999,6.077583499999999,53779464.85219614,80930376,0.6645151982513481,10.0102562182,1250757.73927
118,1326153600,2012-01-09,6.329755555555555,6.449687599999999,6.659702222222222,6.117229166666667,51615535.50298376,69906123,0.7383550007913292,10.010256218171,1250757.73927466
119,1326240000,2012-01-10,6.457586666666668,6.899966666666668,7.049297000000001,6.450844999999998,54740451.931581065,78894725,0.6938417230249686,9.45067667802,1250757.73927
120,1326326400,2012-01-11,6.912230666666668,6.797846666666668,6.942108888888888,6.4,54726059.227242775,77632093,0.7049411797675321,10.3211337405,1250757.73927
121,1326412800,2012-01-12,6.774948571428572,6.413502074303406,6.8999125,6.3385,53662842.957822695,72197846,0.7432748472554527,10.3211337404744,1250757.73927466
122,1326499200,2012-01-13,6.440465,6.750014999999999,6.899887121212123,6.266875,52830358.11016909,73195973,0.7217659106761118,9.94808071371,1250757.73927
123,1326585600,2012-01-14,6.7499400000000005,7.027560909090909,7.064954166666666,6.59,55618686.88099061,69868884,0.7960437278630443,9.20197466018,1250757.73927
124,1326672000,2012-01-15,6.966670833333335,6.648461904761903,7.177925,6.528372857142857,56105158.971761756,80784477,0.6945042049571201,9.20197466018202,1250757.73927466
125,1326758400,2012-01-16,6.677809999999999,5.56730760869565,6.920059999999998,4.984709529918057,53706174.33621724,78741123,0.6820600505814127,9.82372970479,1250757.73927
126,1326844800,2012-01-17,5.591916744186048,5.9170500000000015,6.583290091210988,5.469408586228494,47824288.4495587,66541794,0.718710536261747,8.82892163342,1250757.73927
127,1326931200,2012-01-18,5.929345652173911,6.354317142857146,6.354317142857146,5.897057142857142,50119566.58228455,78741123,0.6365106906372741,8.82892163341788,1250757.73927466
128,1327017600,2012-01-19,6.369535625000001,6.37286,6.6043980000000015,6.0,52226132.83188404,68981660,0.7571017112647629,8.58021961558,1250757.73927
129,1327104000,2012-01-20,6.406174999999998,6.165864,6.5479342857142875,5.908692631840212,51742163.2675838,76963367,0.6722959933338649,11.1294152985,1250757.73927
130,1327190400,2012-01-21,6.174826666666667,6.3065940000000005,6.459473703703704,5.81975,50755722.97439561,75081324,0.6760099618700866,11.1294152984634,1250757.73927466
131,1327276800,2012-01-22,6.316282,6.343111578947367,6.52,5.85,51334617.98255449,75303130,0.6817062980324256,11.1162875288,1307728.3606
132,1327363200,2012-01-23,6.353683846153847,6.267583333333333,6.435805085801822,5.89,51475112.24592802,72308749,0.7118794469245764,8.77601647007,1307728.3606
133,1327449600,2012-01-24,6.28979,5.795209444444442,6.668211428571429,5.663121403508772,49973024.38928479,72641458,0.6879408228464355,8.77601647007213,1307728.36060407
134,1327536000,2012-01-25,5.7595085714285705,5.335037058823528,5.89544,5.335037058823528,46399414.46256304,70046857,0.6624053733426332,8.45097882303,1307728.3606
135,1327622400,2012-01-26,5.35908090909091,5.288307142857144,5.526628953770119,4.900666666666667,43383963.131806135,60996645,0.7112516291970835,9.0360465877,1307728.3606
136,1327708800,2012-01-27,5.29199,5.630534444444443,5.741186666666668,5.19753,45071207.14218139,65210958,0.6911600216359556,9.0360465877039,1307728.36060407
137,1327795200,2012-01-28,5.637403749999999,5.38777,5.860142857142857,5.105,45260702.909413934,54453368,0.8311828004727629,10.5962272935,1307728.3606
138,1327881600,2012-01-29,5.380000000000001,5.490466666666666,5.584543076923077,5.267333333333333,45134195.781562805,60996645,0.7399455458831024,10.7912498817,1307728.3606
139,1327968000,2012-01-30,5.49218,5.4956314285714285,5.785887956314068,5.229281666666666,45351924.90232077,61883868,0.7328553687419922,10.7912498817183,1307728.36060407
140,1328054400,2012-01-31,5.41141,6.07439125,6.128797199999998,5.224,46092340.23077257,58778585,0.784168932116562,8.77601647007,1307728.3606
141,1328140800,2012-02-01,6.112452941176468,6.100066666666666,6.148850000000001,5.499499999999998,49497369.805233724,65210958,0.7590345445505298,10.5962272935,1307728.3606
142,1328227200,2012-02-02,6.081196666666667,5.95465,6.196553333333332,5.6175,49035732.86924066,69647078,0.7040601598424654,10.5962272934945,1307728.36060407
143,1328313600,2012-02-03,5.957142857142857,5.872845,6.0856,5.725,48824973.55147237,69868884,0.6988085504768099,11.2475539763,1379647.43921
144,1328400000,2012-02-04,5.873514999999998,5.684396666666667,5.9,5.477897567567563,47233518.988033384,65876376,0.7170023892636928,9.32723988282,1379647.43921
145,1328486400,2012-02-05,5.659,5.48982,5.746445,5.297745000000001,46348009.89432393,62105674,0.746276578438291,9.3272398828152,1379647.43921429
146,1328572800,2012-02-06,5.486254444444444,5.633037777777778,5.737884782608697,5.186,46114523.188306615,62217721,0.7411798832732336,9.8073184062,1379647.43921
147,1328659200,2012-02-07,5.693691764705883,5.59998,5.838168888888888,5.23,46731986.36741123,63103801,0.7405573931657656,9.05290929803,1379647.43921
148,1328745600,2012-02-08,5.59998,5.839615431034474,5.883939000000002,5.452000000000001,47214235.612804405,65100055,0.7252564627296306,9.05290929802652,1379647.43921429
149,1328832000,2012-02-09,5.83687265625,5.9169263999999995,5.9596662500000015,5.62,48674597.36791063,65321861,0.7451501935609371,10.081648991,1379647.43921
150,1328918400,2012-02-10,5.910909565217394,5.6005,5.978546250000001,5.571703333333333,48408596.92132412,65210958,0.7423383800207952,9.46440517521,1379647.43921
151,1329004800,2012-02-11,5.592099230769231,5.51468,5.753410000000001,5.464175909090908,47088647.30999693,60996645,0.7719874971811471,9.46440517520954,1379647.43921429
152,1329091200,2012-02-12,5.513745,5.2851921875,5.63833511627907,5.20592625,44859333.58828792,62881995,0.7133891599381973,10.081648991,1379647.43921
153,1329177600,2012-02-13,5.2572164516129,4.433381818181816,5.392643484976132,4.2447641379310355,39838552.24443784,64212831,0.6204142010875964,9.32723988282,1379647.43921
154,1329264000,2012-02-14,4.454733333333333,4.271745454545455,5.19975,4.271745454545455,38729979.15682648,54246990,0.7139562795433716,9.3272398828152,1379647.43921429
155,1329350400,2012-02-15,4.30928,4.26945,4.396948749999999,3.9830184987218598,35417713.57559949,52013502,0.6809330695633509,8.84716135944,1379647.43921
156,1329436800,2012-02-16,4.22506472694214,4.39621,4.681860535714286,4.22506472694214,37112261.647278816,49875212,0.7441023337861464,9.73873576,1379647.43921
157,1329523200,2012-02-17,4.40448,4.237289090909091,4.485530588235294,4.146228225002886,36085568.74074535,51791696,0.6967442954705586,9.73873575999822,1379647.43921429
158,1329609600,2012-02-18,4.211083125,4.3784025,4.49123418604651,4.097,35889357.77347091,46911965,0.7650363350473788,10.7413680221,1376302.26789
159,1329696000,2012-02-19,4.374828571428572,4.3729900000000015,4.506583855125844,4.224475,36615872.11990159,48575510,0.7537928499340839,9.98878809696,1376302.26789
160,1329782400,2012-02-20,4.3767825,4.3025400000000005,4.53,4.121,36373173.41591026,49240928,0.7386776588757681,9.9887880969614,1376302.26788638
161,1329868800,2012-02-21,4.312111538461538,4.446645833333334,4.546690714285715,4.229471428571428,37309376.55521435,50793569,0.7345295337528724,10.7413680221,1376302.26789
162,1329955200,2012-02-22,4.459284285714285,5.019525199999999,5.1264957627118655,4.4125175,39988277.03481517,50017248,0.7994897487125875,11.4939479472,1376302.26789
163,1330041600,2012-02-23,5.012106376811596,5.02920125,5.087203124999998,4.788469999999999,41815860.890416525,57891361,0.7223160790850387,11.4939479471885,1376302.26788638
164,1330128000,2012-02-24,5.023749,4.7802454545454545,5.0699,4.531000000000001,41401669.50894262,54896980,0.7541702568874029,11.4255315904,1376302.26789
165,1330214400,2012-02-25,4.777486666666665,4.9259825,5.049904506190632,4.491,41238169.0770656,55451495,0.7436800230014646,10.3992862379,1376302.26789
166,1330300800,2012-02-26,4.928280909090909,4.959988,5.030485833333333,4.53,41641676.76342914,55229689,0.7539726823996626,10.3992862379324,1376302.26788638
167,1330387200,2012-02-27,4.954985000000001,4.862755,5.042545,4.567666666666667,41390980.244753286,55895107,0.7405116917434882,10.2624535243,1376302.26789
168,1330473600,2012-02-28,4.897146,4.860007083333335,5.0,4.322,40925867.95252193,54120659,0.756196777879625,12.7254423701,1376302.26789
169,1330560000,2012-02-29,4.860009677419355,4.92133,5.04,4.328,41512357.709750414,55340592,0.750124930173324,12.7254423701015,1376302.26788638
170,1330646400,2012-03-01,4.920063333333333,4.71674142857143,4.949895,4.25,39894383.86102752,55451495,0.7194464975385698,9.89722287527,1496978.59503
171,1330732800,2012-03-02,4.7025475,4.6179614285714266,4.791834,4.348,39592543.72279102,53122532,0.7453060355404563,8.85540994103,1496978.59503
172,1330819200,2012-03-03,4.614635238095239,4.825593333333333,4.895711818181816,4.26,39835170.56564927,51569890,0.7724501752020272,8.85540994103212,1496978.59502557
173,1330905600,2012-03-04,4.82002,4.97810142857143,5.004214999999998,4.3175,41460723.49303811,53344338,0.7772281941719497,9.82280766568,1496978.59503
174,1330992000,2012-03-05,4.988354,4.9941958333333325,5.038111904761906,4.4,41861869.033247225,56006010,0.7474531578530095,11.0134510191,1496978.59503
175,1331078400,2012-03-06,4.9956227272727265,4.922407499999999,5.025015999999999,4.767791428571429,42022776.774436206,55229689,0.7608729568337096,11.0134510190988,1496978.59502557
176,1331164800,2012-03-07,4.930102400000001,4.93016,5.0,4.644,41387658.65157551,54675174,0.7569735151016714,11.6087726958,1496978.59503
177,1331251200,2012-03-08,4.931822307692308,4.862108,5.07,4.608755,41639973.7649494,55562398,0.7494272253143106,12.3529247917,1496978.59503
178,1331337600,2012-03-09,4.861133333333334,4.46,4.906418571428572,4.341,41042138.97227196,54896980,0.7476210708179568,12.3529247916919,1496978.59502557
179,1331424000,2012-03-10,4.94,4.882311538461538,4.977753870967742,4.5,41546977.39919843,54786870,0.7583382186132996,9.89722287527,1496978.59503
180,1331510400,2012-03-11,4.886965,4.903366666666667,4.98,4.513,41538498.1903284,55451495,0.7490960918245468,12.5761704205,1496978.59503
